id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
27772,PayPal USD,PYUSD,paypal-usd,152,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,4029457472.036457,4029457472.036457,False,4028319725.62,,25,,,,2026-02-14T11:25:00.000Z,0.9997176427793074,252074327.76210776,-1.9216,0.0162892,0.00179961,-0.00064048,0.00025036,0.01066267,-0.00169279,4028319725.623754,0.1682,4028319725.62,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-02-14 12:26:19.675744
5805,Avalanche,AVAX,avalanche,1057,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,431771961.1772119,463441061.1772119,False,4326157856.09,,24,,,,2026-02-14T11:25:00.000Z,9.334860931616834,211663009.93085638,-16.6752,1.15165717,5.20084715,4.17072745,-35.02629923,-24.30657486,-40.13754591,4030531211.7607355,0.1683,6681414753.85,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
20947,Sui,SUI,sui,898,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3846172527.4296656,10000000000.0,False,10003644881.48,,26,3846172527.43,3847574411.730947,,2026-02-14T11:26:00.000Z,1.0003644881478793,572552320.0871348,7.9616,1.34753428,7.93651656,2.91547692,-45.82152029,-32.88458635,-42.64519695,3847574411.7306123,0.1606,10003644881.48,,2026-02-14T11:26:00.000Z,,,,,,2026-02-14 12:26:19.675744
5994,Shiba Inu,SHIB,shiba-inu,1043,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589243878810313.1,589500416320104.5,False,3831413408.77,,27,589551575078137.0,3831745911.2509394,,2026-02-14T11:25:00.000Z,6.499424432447821e-06,138853193.62478167,5.9099,0.99844196,6.51263,7.72019957,-24.25283969,-18.25540357,-28.61221604,3829746062.610072,0.1599,3831753192.27,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-02-14 12:26:19.675744
11419,Toncoin,TON,toncoin,855,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2450184046.450077,5154107213.978265,True,7682787244.42,,28,,,,2026-02-14T11:25:00.000Z,1.4906145575674496,94096109.08811425,5.1412,0.59269942,5.44754279,10.51328688,-16.44862646,-2.19876414,-19.10555199,3652280008.358005,0.1525,7682787244.42,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
3635,Cronos,CRO,cronos,339,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,39861918808.77855,98395252762.70354,False,8103364188.02,,29,97393210558.0,8020840766.532638,,2026-02-14T11:25:00.000Z,0.08235523524256379,22020630.44274868,61.7257,1.19245643,7.66348318,6.00666814,-19.58262911,-13.62202234,-28.52161576,3282837700.7169356,0.1371,8235523524.26,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,420,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26743737086.0,100000000000.0,False,10515163277.83,,30,,,,2026-02-14T11:25:00.000Z,0.10515163277830863,124651207.10361217,-3.1143,1.19269641,1.63218704,5.13659244,-38.55211927,-21.11227733,-27.3691705,2812147621.186706,0.1174,10515163277.83,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2026-02-14 12:26:19.675744
5176,Tether Gold,XAUt,tether-gold,346,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'tokenized-assets', 'tokenized-commodities']",,520825.641698,712747089,False,3561592451.37,,31,48450.0,242104326.95129117,0.72219163,2026-02-14T11:25:00.000Z,4996.993332327991,359836582.82528824,-51.1525,0.043948,1.44626384,1.69513355,8.38186042,16.81884237,22.63358971,2602562258.870353,0.1087,3561592451.37,3603700411.0,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-02-14 12:26:19.675744
4705,PAX Gold,PAXG,pax-gold,360,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,459009975,459009975,True,2306309299.87,,32,,,,2026-02-14T11:25:00.000Z,5024.5298043301345,183063125.60063243,-52.1286,0.00188531,1.45240094,1.43865967,8.66984079,17.1636634,22.6613249,2306309299.8723297,0.0963,2306309299.87,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-02-14 12:26:19.675744
6636,Polkadot,DOT,polkadot-new,1025,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",2100000000.0,1665258551.09839,1665258551.09839,False,2281255255.04,,33,,,,2026-02-14T11:26:00.000Z,1.3699105484456988,101227319.29294936,3.9512,0.80812184,7.25669022,3.16382683,-37.92513854,-28.65043879,-51.96942263,2281255255.0390854,0.0953,2876812151.74,,2026-02-14T11:26:00.000Z,,,,,,2026-02-14 12:26:19.675744
7083,Uniswap,UNI,uniswap,1405,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'unichain-ecosystem']",,634193562.7465303,898828420.0366303,False,3147614060.51,,34,,,0.70668108,2026-02-14T11:26:00.000Z,3.5019075836290945,328112574.6378226,-0.8031,1.10011774,5.45926877,1.59187223,-36.6347553,-31.77844707,-54.33333322,2220887246.8708286,0.0927,3147614060.51,3142700873.0,2026-02-14T11:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2026-02-14 12:26:19.675744
27075,Mantle,MNT,mantle,219,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'mantle-ecosystem', 'made-in-china', 'neobank']",6219316795.0,3252944055.6368403,6219316794.889999,False,4067643422.13,,35,3252944055.64,2127535375.1621928,,2026-02-14T11:25:00.000Z,0.6540338040777068,30640032.99493157,-11.6442,0.91915442,6.98262756,4.44165713,-32.76000388,-47.81420186,-45.91691186,2127535375.1601262,0.0888,4067643422.2,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-02-14 12:26:19.675744
22974,Bittensor,TAO,bittensor,244,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10665821.93066938,21000000.0,False,4160402314.33,,36,,,,2026-02-14T11:25:00.000Z,198.11439592059568,274265555.4721451,159.9239,-0.76090586,27.04970409,21.22549541,-30.44352123,-24.60225717,-41.58582649,2113052868.791206,0.0882,4160402314.33,,2026-02-14T11:25:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-02-14 12:26:19.675744
7278,Aave,AAVE,aave,1252,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15327718.38343711,16000000.0,False,2045230875.64,,37,,,0.07042179,2026-02-14T11:25:00.000Z,127.82692972739784,374194477.94733477,-18.7583,1.20697655,13.82577279,15.62772676,-26.84070748,-31.88052445,-28.36467773,1959295180.6809595,0.0818,2045230875.64,27822287639.0,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-02-14 12:26:19.675744
36341,Aster,ASTER,aster,416,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2476232867.356448,7822985112.446448,False,5652401052.49,,38,,,,2026-02-14T11:25:00.000Z,0.7225376210286405,152717202.49888864,-30.1062,1.19071473,0.97040284,35.26653946,-3.04914872,-11.22619567,-40.54402246,1789171405.092657,0.0747,5780300968.23,,2026-02-14T11:25:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-02-14 12:26:19.675744
35491,MemeCore,M,memecore,110,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1268254916.5927958,5335571699.352259,False,7335044045.24,,39,,,,2026-02-14T11:25:00.000Z,1.37474378727396,8916662.70678701,-8.0931,0.24330287,-1.6483604,-17.560062,-12.82171871,-18.36573907,-37.63860301,1743525567.2656004,0.0728,13747437872.74,,2026-02-14T11:25:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-02-14 12:26:19.675744
11092,Bitget Token,BGB,bitget-token-new,45,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,699551758.3195343,916931610.9787906,False,2215107645.62,,40,,,,2026-02-14T11:26:00.000Z,2.4157828338575422,23599087.4748147,39.2096,0.00559563,3.05300573,-8.72357995,-35.20096969,-31.86892594,-37.85767625,1689965129.143191,0.0706,2222500967.81,,2026-02-14T11:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-02-14 12:26:19.675744
3897,OKB,OKB,okb,200,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,1683407325.15,,41,246638974.0,19771135976.091934,,2026-02-14T11:26:00.000Z,80.16225357834944,28524044.49399259,32.4606,0.875865,6.49280247,7.91673965,-30.1394242,-25.40380071,-29.98549829,1683407325.145338,0.0703,1683407325.15,,2026-02-14T11:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-02-14 12:26:19.675744
24478,Pepe,PEPE,pepe,650,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",413772501517365.8,413772501517365.8,413772501517365.8,False,1635219398.9,,42,,,,2026-02-14T11:26:00.000Z,3.9519769750323e-06,301491207.12670237,8.7863,2.73568566,7.43760385,4.80876204,-34.13147143,-3.01569273,-20.32842195,1635219398.8981473,0.0683,1635219398.9,,2026-02-14T11:26:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-02-14 12:26:19.675744
33038,Sky,SKY,sky,207,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,23000616948.843285,23462665147.365967,False,1620149298.06,,43,,,,2026-02-14T11:25:00.000Z,0.06905222777887136,21523058.54120294,60.4806,0.49597783,4.30405504,9.04144665,15.08230189,19.62596093,35.55908698,1588243840.6060958,0.0663,1620149298.03,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-02-14 12:26:19.675744
33793,Global Dollar,USDG,global-dollar-usdg,43,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1572130361.3384,1572130361.3384,False,1572217287.16,,44,10750140.0,10750734.393954793,,2026-02-14T11:25:00.000Z,1.0000552917408325,16400980.21273353,-45.7533,0.03885003,0.02423326,0.03510787,0.04481375,0.01247325,0.02813358,1572217287.162894,0.0656,1572217287.16,,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2026-02-14 12:26:19.675744
34387,Ripple USD,RLUSD,ripple-usd,80,2024-12-18T07:22:18.000Z,"['stablecoin', 'usd-stablecoin', 'fiat-stablecoin', 'binance-ecosystem', 'binance-listing']",,1521941118.1274962,1521941118.1274962,True,1521828344.15,,45,53100129.55,53096194.89521004,,2026-02-14T11:25:00.000Z,0.9999259012205187,96886266.61764127,-27.4616,0.01158316,0.00643872,0.00695708,0.02138374,0.00224195,0.14748799,1521828344.1482005,0.0635,1521828344.15,,2026-02-14T11:25:00.000Z,52.0,XRP Ledger,XRP,xrp,524C555344000000000000000000000000000000.rMxCKbEDwqr76QuheSUMdEGf4B9xJ8m5De,2026-02-14 12:26:19.675744
35697,Pi,PI,pi,69,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,9012775059.803919,100000000000.0,False,16118743351.07,,46,9012775059.8,1452746080.6983266,,2026-02-14T11:26:00.000Z,0.161187433510691,29539930.91656051,72.3369,2.30103323,6.74264989,12.28166601,-22.31823257,-17.81891793,-29.0536005,1452746080.6989584,0.0605,16118743351.07,,2026-02-14T11:26:00.000Z,,,,,,2026-02-14 12:26:19.675744
21159,Ondo,ONDO,ondo-finance,408,2024-01-18T12:06:25.000Z,"['ethereum-ecosystem', 'real-world-assets-protocols', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,4869330647.0,10000000000.0,False,2817828054.17,,47,,,0.52233398,2026-02-14T11:25:00.000Z,0.2817828054166491,54566417.08049706,12.8334,2.00940502,10.69872483,13.51818571,-28.33372077,-31.60482857,-51.65962872,1372093650.2129269,0.0573,2817828054.17,2626851226.0,2026-02-14T11:25:00.000Z,1027.0,Ethereum,ETH,ethereum,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,2026-02-14 12:26:19.675744
1321,Ethereum Classic,ETC,ethereum-classic,701,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,155526701.49129134,210700000.0,False,1848391355.2,,48,,,,2026-02-14T11:25:00.000Z,8.772621524442751,78564713.48392646,11.5279,0.85185463,6.3859371,2.69800722,-32.44751006,-29.48335982,-42.27150592,1364376889.128085,57,1848391355.2,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
6535,NEAR Protocol,NEAR,near-protocol,619,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1287739234.0,1287739234.0,False,1353219631.5,,49,1209202633.0,1270689514.0250063,,2026-02-14T11:25:00.000Z,1.0508491127516477,125232559.81867437,-15.6502,1.09952582,7.0814659,0.83429147,-41.32556437,-31.87185703,-58.06784975,1353219631.5043864,0.0565,1353219631.5,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
8916,Internet Computer,ICP,internet-computer,402,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,548953214.9293023,548953214.9293023,True,1344565538.69,,50,,,,2026-02-14T11:25:00.000Z,2.449326285226534,64342152.23759412,-2.7764,1.3138587,6.60234699,1.85738551,-43.16047769,-19.71976681,-53.98959913,1344565538.6859512,0.0561,1344565538.69,,2026-02-14T11:25:00.000Z,,,,,,2026-02-14 12:26:19.675744
1,Bitcoin,BTC,bitcoin,12560,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19989159.0,19989159.0,False,1401618391284.54,,1,,,,2026-02-14T11:40:00.000Z,70118.92752889408,37841884428.50398,-13.0174,0.72437181,4.81131096,3.35670909,-27.45415426,-19.46123406,-26.65682414,1401618391284541,58.4162,1472497478106.78,,2026-02-14T11:40:00.000Z,,,,,,2026-02-14 12:41:19.975677
1027,Ethereum,ETH,ethereum,11567,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'sophon-ecosystem']",,120692467.61429045,120692467.61429045,True,253125851147.53,,2,,,,2026-02-14T11:40:00.000Z,2097.279607841592,19257903323.919796,-2.7453,1.00305835,7.3003603,4.33575501,-37.38704907,-28.96023219,-33.82598206,253125851147.53314,10.5497,253125851147.53,,2026-02-14T11:40:00.000Z,,,,,,2026-02-14 12:41:19.975677
